Series_Name,Series_Code,Country_Name,Country_Code,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Namibia,NAM,31.06500053,31.26300049,31.45499992,33.16699982,32.5719986,34.09799957,35.67599869,32.46699905
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Nauru,NRU,,,,,,,,
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Nepal,NPL,75.09500122,74.75299835,74.70400238,74.86599731,75.08799744,75.27100372,75.76499939,76.0719986
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Netherlands,NLD,68.27799988,68.02899933,69.10299683,69.07299805,67.27200317,68.44599915,68.21800232,68.34600067
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,New Caledonia,NCL,47.22000122,46.32600021,45.29999924,44.20700073,43.4980011,43.07500076,43.24399948,44.13399887
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,New Zealand,NZL,59.42200089,58.77899933,58.58800125,58.15000153,60.22299957,61.52899933,62.4620018,63.20899963
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Nicaragua,NIC,50.06100082,50.5909996,51.13899994,51.68700027,52.21099854,51.76100159,51.25299835,50.67399979
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Niger,NER,71.67900085,71.98899841,68.97100067,65.64199829,62.01699829,61.92499924,61.91600037,61.82300186
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Nigeria,NGA,31.04999924,31.17099953,27.3010006,23.73800087,25.63500023,27.71800041,29.9829998,29.81599998
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,North Macedonia,MKD,33.24700165,32.13499832,33.41999817,33.6629982,32.55199814,32.83100128,31.27400017,32.64799881
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Northern Mariana Islands,MNP,,,,,,,,
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Norway,NOR,56.58300018,55.39699936,56.80699921,56.87400055,54.38899994,56.00099945,54.64500046,53.81200027
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Oman,OMN,39.6570015,41.29700089,42.22499847,42.27199936,41.64300156,40.63399887,41.79499817,43.10200119
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Pakistan,PAK,41.89199829,41.11100006,41.59999847,42.09600067,41.35400009,41.82799911,41.76399994,41.71300125
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Palau,PLW,,,,,,,,
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Panama,PAN,45.22200012,42.56299973,45.6969986,46.45600128,44.07899857,43.14400101,43.54899979,43.29000092
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Papua New Guinea,PNG,37.97100067,38.04299927,37.74200058,37.52199936,36.37400055,35.62400055,35.43399811,35.52799988
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Paraguay,PRY,58.68000031,58.11500168,60.17499924,59.22600174,57.1780014,55.06999969,58.35900116,56.64099884
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Peru,PER,68.82700348,67.34300232,67.09899902,65.80799866,64.15200043,60.38000107,59.67300034,61.41600037
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Philippines,PHL,42.67699814,44.09899902,43.70800018,43.02500153,43.6269989,41.90599823,41.07699966,38.25299835
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Poland,POL,34.625,33.51599884,33.59600067,33.45000076,34.16899872,33.24200058,34.95899963,35.4109993
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Portugal,PRT,36.28699875,38.0929985,36.81399918,34.68999863,34.08399963,33.59799957,33.45100021,34.36500168
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Puerto Rico,PRI,26.38599968,25.79100037,25.21199989,24.60899925,23.94099998,23.20299911,22.50499916,21.70700073
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Qatar,QAT,70.0490036,66.9489975,65.63999939,65.4980011,66.44999695,67.96800232,66.02300262,64.52999878
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Romania,ROU,31.47699928,31.17499924,30.96899986,30.4470005,29.88400078,31.77000046,28.42099953,30.4810009
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Russian Federation,RUS,41.5379982,41.44400024,39.40499878,39.55199814,38.0890007,37.34500122,36.93500137,34.65599823
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Rwanda,RWA,69.34300232,68.45999908,67.47699738,66.42199707,65.35199738,64.95400238,64.50099945,64.21800232
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Samoa,WSM,31.29599953,31.0510006,31.3579998,31.8579998,31.94199944,31.93400002,31.63299942,31.65999985
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,San Marino,SMR,,,,,,,,
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Sao Tome and Principe,STP,38.00099945,37.90200043,37.74499893,37.5019989,37.15800095,36.72000122,36.22000122,35.63899994
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Saudi Arabia,SAU,16.82600021,18.21299934,18.29899979,18.74500084,18.81100082,17.45000076,18.77799988,19.01799965
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Senegal,SEN,34.97000122,33.71900177,32.47700119,31.24900055,30.04100037,28.85499954,28.73699951,28.55599976
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Serbia,SRB,28.31299973,28.26600075,29.03800011,28.52400017,28.38500023,28.87599945,29.61499977,29.67499924
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Seychelles,SYC,,,,,,,,
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Sierra Leone,SLE,34.99200058,33.65399933,32.34999847,31.07799911,29.83099937,29.47800064,29.13699913,28.78499985
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Singapore,SGP,39.66600037,37.39500046,38.68600082,37.93799973,39.93500137,41.84199905,40.64799881,40.93799973
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Sint Maarten (Dutch part),SXM,,,,,,,,
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Slovak Republic,SVK,31.05900002,30.10199928,30.42900085,30.74500084,30.85700035,31.70899963,32.67699814,33.49000168
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Slovenia,SVN,39.58200073,37.00500107,34.09199905,33.49000168,33.47700119,35.29600143,33.67599869,38.83200073
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Solomon Islands,SLB,71.81600189,70.8030014,70.60199738,70.56999969,70.62400055,70.65499878,70.61399841,70.56800079
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Somalia,SOM,33.00799942,32.98400116,32.99900055,33.06200027,33.16899872,33.31200027,33.48600006,33.70000076
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,South Africa,ZAF,27.30599976,26.63599968,26.46100044,26.73800087,26.05800056,27.23500061,26.81699944,26.93300056
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,South Sudan,SSD,63.77600098,63.61600113,63.34799957,62.97900009,62.54399872,62.04700089,61.72200012,61.40299988
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Spain,ESP,42.56499863,40.59199905,38.53900146,37.26900101,35.37900162,34.70199966,33.29199982,33.82500076
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Sri Lanka,LKA,36.64699936,35.375,34.65800095,35.45399857,33.86600113,35.13999939,34.61399841,32.43099976
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,St. Kitts and Nevis,KNA,,,,,,,,
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,St. Lucia,LCA,49.60400009,49.73199844,50.25299835,50.95800018,51.52399826,51.84700012,51.89899826,51.76100159
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,St. Martin (French part),MAF,,,,,,,,
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,St. Vincent and the Grenadines,VCT,50.51499939,50.61100006,50.58599854,50.30699921,49.78900146,49.14099884,49.22600174,49.48699951
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Sudan,SDN,30.37000084,30.0340004,29.6760006,29.29299927,28.87899971,28.44000053,28.04199982,27.61899948
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Suriname,SUR,26.20899963,26.04999924,26.01799965,25.98500061,26.01499939,26.13100052,26.29700089,26.16600037
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Sweden,SWE,51.55699921,52.66500092,52.32500076,54.64099884,56.04100037,56.02500153,55.90800095,55.67200089
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Switzerland,CHE,67.9940033,68.43599701,67.49299622,67.98000336,67.97100067,67.69000244,68.49099731,68.79000092
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Syrian Arab Republic,SYR,29.88299942,29.87800026,29.78800011,29.68199921,29.61000061,29.60499954,29.47599983,29.61199951
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Tajikistan,TJK,26.30200005,26.45199966,26.53700066,26.59499931,26.67499924,26.79899979,26.96100044,26.96199989
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Tanzania,TZA,76.88700104,75.95400238,74.94200134,73.83300018,72.61299896,72.45600128,72.18000031,71.85700226
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Thailand,THA,46.33499908,47.34799957,46.67100143,43.95299911,42.47800064,41.54800034,41.16699982,40.54199982
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Timor-Leste,TLS,37.63199997,36.55199814,36.32300186,38.32600021,42.79899979,40.5340004,40.7179985,42.24700165
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Togo,TGO,65.25499725,64.90399933,64.72599792,64.45600128,64.10099792,63.66600037,63.21099854,62.68999863
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Tonga,TON,36.48699951,36.4640007,36.64599991,37.00400162,36.6780014,36.08800125,36.04499817,36.15100098
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Trinidad and Tobago,TTO,45.95700073,45.67599869,45.33599854,44.91199875,43.53900146,43.91699982,41.86600113,40.95299911
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Tunisia,TUN,31.26600075,31.85700035,35.17900085,32.79899979,32.70999908,32.7179985,32.77899933,32.74100113
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Turkey,TUR,39.17300034,39.9620018,38.58200073,40.03900146,41.71500015,42.68500137,43.11800003,43.89699936
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Turkmenistan,TKM,44.49599838,44.91500092,45.40999985,45.90399933,46.26300049,46.39099884,46.2820015,45.90000153
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Turks and Caicos Islands,TCA,,,,,,,,
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Tuvalu,TUV,,,,,,,,
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Uganda,UGA,55.26499939,55.27999878,55.29899979,54.88999939,54.42900085,53.9280014,53.34400177,52.67699814
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Ukraine,UKR,40.70899963,41.84899902,40.94200134,39.29000092,38.36399841,36.12900162,34.63199997,33.67599869
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,United Arab Emirates,ARE,56.3370018,55.71300125,54.76800156,53.50799942,52.31499863,51.45199966,51.04199982,52.20100021
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,United Kingdom,GBR,58.57400131,58.06299973,58.39899826,57.9679985,57.44900131,58.22100067,57.95199966,57.16400146
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,United States,USA,50.93199921,50.60800171,51.66199875,51.07799911,51.11999893,51.29800034,51.72000122,52.22000122
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Uruguay,URY,55.2840004,54.87400055,53.76599884,54.14500046,53.65599823,52.20399857,51.04000092,49.52099991
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Uzbekistan,UZB,44.7120018,45.02600098,45.3730011,45.72399902,46.02299881,46.22700119,46.34700012,46.37599945
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Vanuatu,VUT,55.53099823,55.39699936,55.21699905,55.16400146,55.27000046,55.85499954,55.67399979,55.4070015
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Venezuela RB,VEN,41.42100143,40.51200104,39.73899841,39.52799988,39.1230011,38.58100128,37.59899902,36.3730011
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Vietnam,VNM,59.20500183,58.63899994,58.0019989,60.45199966,60.55699921,60.88800049,58.95399857,59.00699997
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Virgin Islands (U.S.),VIR,34.44499969,33.97000122,33.80899811,33.76800156,33.68299866,33.30899811,33.04800034,32.77000046
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,West Bank and Gaza,PSE,24.53700066,26.47800064,27.63699913,27.45100021,27.84799957,30.73500061,30.8579998,31.31399918
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Yemen Rep.,YEM,29.86700058,28.70299911,27.68700027,26.77700043,25.92099953,26.25,26.49300003,26.60300064
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Zambia,ZMB,60.79199982,59.13499832,57.45600128,57.11899948,56.68799973,56.14500046,55.57500076,54.87200165
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Zimbabwe,ZWE,73.6289978,73.52100372,73.78900146,74.05699921,74.27999878,74.41799927,74.55699921,74.45899963
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Arab World,ARB,30.97519382,30.59754663,30.48758319,30.55149927,29.92632256,29.18694581,28.92686918,28.06111426
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Caribbean small states,CSS,40.4232468,40.12098754,39.65416573,40.18494765,39.52232325,39.84650066,40.34890975,40.87977927
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Central Europe and the Baltics,CEB,32.40808323,31.39639254,31.65842085,31.66541218,32.25265358,32.52439849,32.83665022,33.64671897
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Early-demographic dividend,EAR,41.42610289,40.60041271,39.98364798,39.47326473,38.84324255,38.30926707,37.8556526,37.56436957
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,East Asia & Pacific,EAS,53.35747562,52.6991379,51.79675488,50.59353705,49.4189702,48.33526145,47.41352464,46.77112217
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,East Asia & Pacific (excluding high income),EAP,54.44221071,53.7738189,52.80263573,51.4927671,50.17719119,48.9505021,47.85911324,47.12465011
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,54.19191172,53.51179975,52.52045269,51.18421293,49.84146149,48.59337108,47.48296357,46.73474539
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Euro area,EMU,42.44915773,41.88197125,41.29982902,40.81911167,40.07192969,39.8833878,39.89620583,40.06938344
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Europe & Central Asia,ECS,42.05871324,41.94417441,41.3070192,41.29076651,41.10771646,41.2037188,41.15885749,40.94935086
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Europe & Central Asia (excluding high income),ECA,40.33884145,40.58025927,39.5164408,39.70661445,39.67479341,39.74894635,39.4904525,38.93856802
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,39.53921488,39.63459036,38.67990652,38.81349327,38.84905414,38.91415373,38.72990463,38.34804664
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,European Union,EUU,40.64822657,40.07207147,39.70536809,39.42730144,39.07393886,39.01942127,39.17911447,39.43881684
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Fragile and conflict affected situations,FCS,42.78408211,42.44302514,41.05555963,39.88522345,40.0037826,40.3291458,40.44463459,39.90728072
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Heavily indebted poor countries (HIPC),HPC,55.47350192,55.10871491,54.50260562,54.18193921,53.68173722,53.23706237,52.89232434,52.56156599
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,High income,HIC,44.98571855,44.66819926,44.87645462,44.69330318,44.69875001,44.86323043,45.22492018,45.49052255
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,IBRD only,IBD,45.17096349,44.19207508,43.1667397,42.09082255,40.98130924,40.03253234,39.24447929,38.5865173
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,IDA & IBRD total,IBT,46.13526621,45.34265749,44.43124495,43.5281967,42.70891634,42.10561083,41.57973493,41.13297229
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,IDA blend,IDB,40.24923512,39.98998709,38.91350196,37.92257272,38.22908237,39.08411972,39.81060274,39.559383
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,IDA only,IDX,53.36187362,52.95254753,52.41319265,52.03599889,51.5418722,51.25386901,50.80921208,50.77172547
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,IDA total,IDA,48.92927165,48.5792037,47.87296638,47.30590178,47.09528294,47.20165526,47.15782703,47.05850494
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Late-demographic dividend,LTE,53.0220028,52.28318465,51.32513271,50.1634515,48.89197149,47.97448356,47.06049396,46.37413929
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Latin America & Caribbean,LCN,51.53693013,50.75412668,50.92269903,49.94465836,49.316486,48.93557703,48.81805344,48.98360822
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Latin America & Caribbean (excluding high income),LAC,52.08989585,51.26844275,51.46474513,50.44696287,49.80661107,49.42266695,49.33025434,49.52208552
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,51.82252266,51.02351363,51.20321333,50.21386513,49.58177958,49.20129961,49.08043605,49.24645203
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Least developed countries: UN classification,LDC,55.07703788,54.63711911,54.0618568,53.57853915,53.03450246,52.68580414,52.21867333,52.15435484
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Low & middle income,LMY,46.34091158,45.54908797,44.63308113,43.72420158,42.89550188,42.28880633,41.75827801,41.30388239
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Low income,LIC,53.98725359,53.7134966,53.36019651,53.09875458,52.60439365,52.33577998,52.09708175,51.79645504
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Lower middle income,LMC,40.98674778,40.10520719,38.98371879,38.29695192,37.76596022,37.26570869,36.71008437,36.07837642
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Middle East & North Africa,MEA,31.14712872,30.58166355,30.28890996,30.18336804,29.43810562,28.88484988,28.98564066,28.3951708
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Middle East & North Africa (excluding high income),MNA,31.16426062,30.4312201,30.0930538,29.94689277,29.12195422,28.63618809,28.61119717,27.84813223
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,31.24472258,30.48114289,30.12531432,29.98091647,29.13989,28.6058664,28.5781385,27.79665993
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Middle income,MIC,45.49847811,44.61987718,43.60402073,42.5773656,41.66425971,40.97110128,40.36073969,39.84541714
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,North America,NAC,52.23585166,51.92509945,52.76974963,52.26706317,52.34411007,52.51340567,52.8476562,53.3144411
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Not classified,INX,,,,,,,,
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,OECD members,OED,46.70004107,46.48437062,46.6588488,46.4240804,46.42195653,46.55940161,46.76711971,46.88900616
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Other small states,OSS,40.28095942,40.00831511,40.06609054,40.37984462,40.59458382,40.76059562,40.78248186,40.3077253
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Pacific island small states,PSS,49.02912275,49.09639366,49.26739828,49.5980287,49.90021994,50.60117302,50.96945276,50.85442949
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Post-demographic dividend,PST,46.86433663,46.58981057,46.77405909,46.46754959,46.41162923,46.52861218,46.7956264,47.00251555
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Pre-demographic dividend,PRE,46.90514804,46.63958469,45.41741972,44.37507759,44.40584491,44.61518151,44.9055926,44.54065019
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Small states,SST,40.7862828,40.52191192,40.48842263,40.84161184,40.90512088,41.13094654,41.25912022,40.98227433
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,South Asia,SAS,38.35200056,37.02336947,35.89600478,35.17731414,34.31900579,33.67376213,32.97090157,32.55625985
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,South Asia (IDA & IBRD),TSA,38.35200056,37.02336947,35.89600478,35.17731414,34.31900579,33.67376213,32.97090157,32.55625985
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Sub-Saharan Africa,SSF,49.87898672,49.69560167,48.74647542,47.95202606,47.88742206,48.11162192,48.30803669,47.97413527
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Sub-Saharan Africa (excluding high income),SSA,49.8905168,49.70754018,48.75689574,47.96047317,47.89423144,48.11631092,48.31335549,47.97932628
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,49.87898672,49.69560167,48.74647542,47.95202606,47.88742206,48.11162192,48.30803669,47.97413527
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,Upper middle income,UMC,50.35534193,49.60748668,48.86795656,47.62060381,46.40819223,45.60990327,45.04274269,44.76907584
Labor force participation rate for ages 15-24 total (%) (modeled ILO estimate),SL.TLF.ACTI.1524.ZS,World,WLD,46.17069429,45.4386813,44.66357193,43.84547145,43.12036598,42.60761159,42.18544181,41.81512105
